Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117790,01,0965,5,196620116850,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117791,01,0965,5,196420000903,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117792,01,0965,1,195601979310,CASH,-----------------------, ----------,---------,------,,830,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117793,01,0965,5,195012930688,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117794,01,0965,5,195011910152,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117795,01,0965,5,196230105181,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117796,01,0965,6,188302002265,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117797,01,0965,6,188300000761,CASH,-----------------------, ----------,---------,------,,820,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117797,05,0965,6,188300000761,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117798,01,0965,5,195011905400,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117799,01,0965,5,195691954116,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117800,01,0965,5,195011988585,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117801,01,0965,5,195011931265,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117802,01,0965,5,196230001784,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117803,01,0965,5,196920127608,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117804,01,0965,5,196800122556,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117805,01,0965,5,196800122661,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117806,01,0965,5,195011944405,CASH,-----------------------, ----------,---------,------,,1830,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117807,01,0965,5,195241913037,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117808,01,0965,5,196231923073,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117809,01,0965,8,188670002020,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117810,01,0965,5,195500000738,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117811,01,0965,5,195501939809,CASH,-----------------------, ----------,---------,------,,730,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117812,01,0965,5,195010054457,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117813,01,0965,5,195240045848,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117814,01,0965,5,195241933437,CASH,-----------------------, ----------,---------,------,,1120,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117815,01,0965,5,195240000852,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117816,01,0965,5,195011926326,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117817,01,0965,5,196041921627,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117818,01,0965,5,195011920450,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117819,01,0965,5,195010000225,CASH,-----------------------, ----------,---------,------,,1040,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117820,01,0965,5,195011914409,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117821,01,0965,8,196110000741,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117822,01,0965,1,195941978377,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117823,01,0965,5,188420001460,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117824,01,0965,6,195101996188,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117825,01,0965,5,195470001963,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117826,01,0965,5,195551916451,CASH,-----------------------, ----------,---------,------,,870,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117827,01,0965,5,195790001040,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117828,01,0965,5,195010006959,CASH,-----------------------, ----------,---------,------,,800,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117829,01,0965,6,188300001091,CASH,-----------------------, ----------,---------,------,,30,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117830,01,0965,5,195018922261,CASH,-----------------------, ----------,---------,------,,990,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117831,01,0965,5,195470000681,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117832,01,0965,5,196930001564,CASH,-----------------------, ----------,---------,------,,910,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117832,05,0965,5,196930001564,CASH,-----------------------, ----------,---------,------,,1240,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117833,01,0965,5,195010005332,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117834,01,0965,5,195010006266,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083373,01,0965,2,195850000722,CASH,-----------------------, ----------,---------,------,,740,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083374,01,0965,2,195901952812,CASH,-----------------------, ----------,---------,------,,1170,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083375,01,0965,2,195900091899,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083376,01,0965,2,196761942419,CASH,-----------------------, ----------,---------,------,,1340,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083377,01,0965,2,195900001890,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083378,01,0965,2,195851953278,CASH,-----------------------, ----------,---------,------,,940,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083379,01,0965,2,195611947246,CASH,-----------------------, ----------,---------,------,,1780,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083380,01,0965,2,196510002859,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083381,01,0965,2,195900091449,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083382,01,0965,2,195900092275,CASH,-----------------------, ----------,---------,------,,820,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083383,01,0965,2,195770082728,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083384,01,0965,2,195901942639,CASH,-----------------------, ----------,---------,------,,610,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083385,01,0965,2,195921951928,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083386,01,0965,2,196211983231,CASH,-----------------------, ----------,---------,------,,3830,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083387,01,0965,2,195900091228,CASH,-----------------------, ----------,---------,------,,2010,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083388,01,0965,2,195900001083,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083389,01,0965,2,195920000776,CASH,-----------------------, ----------,---------,------,,760,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083390,01,0965,2,196100001162,CASH,-----------------------, ----------,---------,------,,3410,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083391,01,0965,2,196100000701,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083392,01,0965,2,196100100870,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083393,01,0973,2,194572009997,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083394,01,0973,6,194342009416,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083395,01,0973,6,194342012867,CASH,-----------------------, ----------,---------,------,,760,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083396,01,0965,2,196511956392,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083397,01,0965,2,196510001992,CASH,-----------------------, ----------,---------,------,,1570,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,06-Nov-25,B09066,0083398,01,0965,0,196510113898,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",06-Nov-25,B11454,0023352,01,0965,1,195080001644,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",06-Nov-25,B11454,0023353,01,0965,1,195081974298,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",06-Nov-25,B11454,0023354,01,0965,1,195600073201,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",06-Nov-25,B11454,0023355,01,0965,1,195080001229,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",06-Nov-25,B11454,0023356,01,0965,1,195081979354,CASH,-----------------------, ----------,---------,------,,1150,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",06-Nov-25,B11454,0023357,01,0965,1,195081976622,CASH,-----------------------, ----------,---------,------,,980,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",06-Nov-25,B11454,0023358,01,0965,1,195080030351,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",06-Nov-25,B11454,0023359,01,0965,1,195080001121,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",06-Nov-25,B11454,0023360,01,0965,1,195081980956,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",06-Nov-25,B11454,0023361,01,0965,1,196840001042,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965001-Kudal,06-Nov-25,B08624,0016873,01,0965,0,196860125741,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001035,412851522,015292,06-Nov-25,10720,Y,Y,--------,N,Occs,,18079500,,07-Nov-25,08-Nov-25,,,
030965001-Kudal,06-Nov-25,B08624,0016873,05,0965,0,196860125741,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001035,412851522,015292,06-Nov-25,830,Y,Y,--------,N,Occs,,18079501,,07-Nov-25,08-Nov-25,,,
030965001-Kudal,06-Nov-25,B08624,0016874,01,0965,8,195041933173,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001035,412851522,947990,06-Nov-25,1360,Y,Y,--------,N,Occs,07-Nov-25,18079405,,07-Nov-25,08-Nov-25,,,
030965001-Kudal,06-Nov-25,B08624,0016875,01,0965,8,195041985971,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001035,412851522,123456,06-Nov-25,7920,Y,Y,--------,N,Occs,07-Nov-25,18079603,,07-Nov-25,08-Nov-25,,,
030965002-Medha,06-Nov-25,B08625,0017636,01,0965,5,195010002210,CASH,-----------------------, ----------,---------,------,,750,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965002-Medha,06-Nov-25,B08625,0017637,01,0965,5,195011931427,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965002-Medha,06-Nov-25,B08625,0017638,01,0965,5,195011922096,CASH,-----------------------, ----------,---------,------,,720,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965002-Medha,06-Nov-25,B08625,0017639,01,0965,5,195011919036,CASH,-----------------------, ----------,---------,------,,820,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965002-Medha,06-Nov-25,B08625,0017640,01,0965,5,195750000814,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965002-Medha,06-Nov-25,B08625,0017641,01,0965,5,195012933083,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965002-Medha,06-Nov-25,B08625,0017642,01,0965,5,195012930858,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965002-Medha,06-Nov-25,B08625,0017643,01,0965,5,195240046941,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965002-Medha,06-Nov-25,B08625,0017644,01,0965,5,195011923670,CASH,-----------------------, ----------,---------,------,,610,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965003-Karahar,06-Nov-25,B08626,0009898,01,0965,2,195901953118,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965003-Karahar,06-Nov-25,B08626,0009899,01,0965,2,195841953369,CASH,-----------------------, ----------,---------,------,,4970,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965003-Karahar,06-Nov-25,B08626,0009900,05,0965,0,196100000786,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001082,412851527,972713,28-Oct-25,270,Y,Y,--------,N,Occs,,18079409,,07-Nov-25,08-Nov-25,,,
030965003-Karahar,06-Nov-25,B08626,0009900,01,0965,0,196100000786,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001082,412851527,972713,28-Oct-25,810,Y,Y,--------,N,Occs,,18079408,,07-Nov-25,08-Nov-25,,,
030965003-Karahar,06-Nov-25,B08626,0009901,01,0965,2,196241948295,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965003-Karahar,06-Nov-25,B08626,0009902,01,0965,2,196210000749,CASH,-----------------------, ----------,---------,------,,1370,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965003-Karahar,06-Nov-25,B08626,0009903,01,0965,0,196211953014,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001082,412851527,972143,29-Oct-25,280,Y,Y,--------,N,Occs,07-Nov-25,18079407,,07-Nov-25,08-Nov-25,,,
030965003-Karahar,06-Nov-25,B08626,0009904,01,0965,5,196811930611,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965003-Karahar,06-Nov-25,B08626,0009905,01,0965,5,196811906893,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
