Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
030965002-Medha,04-Nov-25,B08625,0017624,01,0965,5,195010009672,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017625,01,0965,5,187170000229,CASH,-----------------------, ----------,---------,------,,630,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017626,01,0965,5,187170000997,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017627,01,0965,5,195010000179,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017628,01,0965,5,195240046160,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017629,01,0965,5,195010054163,CASH,-----------------------, ----------,---------,------,,710,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017630,01,0965,5,195011916746,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017631,01,0965,5,195010009125,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017632,01,0965,5,195201908481,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017633,01,0965,5,195500066011,CASH,-----------------------, ----------,---------,------,,950,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017634,01,0965,8,195260048738,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017635,01,0965,5,195320053574,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017480,01,0965,5,196440000764,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017481,01,0965,5,196781939457,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017482,01,0965,5,196781929109,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017483,01,0965,5,195581930581,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017484,01,0965,5,196431916411,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017485,01,0965,0,196360000682,CASH,-----------------------, ----------,---------,------,,140,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017486,01,0965,5,196431941394,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017487,01,0965,5,195201921932,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017488,01,0965,5,195200041904,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017489,01,0965,5,195200000876,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017490,01,0965,5,196150102385,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017491,01,0965,5,195200042609,CASH,-----------------------, ----------,---------,------,,760,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017492,01,0965,5,195010053647,CASH,-----------------------, ----------,---------,------,,2350,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017493,01,0965,5,195571935096,CASH,-----------------------, ----------,---------,------,,950,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017494,01,0965,5,196350110676,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017495,01,0965,5,196431936421,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017496,01,0965,5,196350110234,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017497,01,0965,5,195721926619,CASH,-----------------------, ----------,---------,------,,1160,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017498,01,0965,5,196220104704,CASH,-----------------------, ----------,---------,------,,410,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017499,01,0965,5,195631934671,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965004-Kelghar,04-Nov-25,B08627,0017500,01,0965,5,195630000012,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965005-Tapola,04-Nov-25,B08628,0048208,01,0965,6,195100032215,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965005-Tapola,04-Nov-25,B08628,0048209,01,0965,6,195370001150,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965005-Tapola,04-Nov-25,B08628,0048210,01,0965,6,188291998487,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965005-Tapola,04-Nov-25,B08628,0048211,01,0965,6,188290000687,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965005-Tapola,04-Nov-25,B08628,0048212,01,0965,6,188291998479,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965005-Tapola,04-Nov-25,B08628,0048213,01,0965,6,195101996072,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965005-Tapola,04-Nov-25,B08628,0048214,01,0965,6,196170000767,CASH,-----------------------, ----------,---------,------,,1550,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053581,01,0965,1,190431965627,CASH,-----------------------, ----------,---------,------,,2020,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053581,05,0965,1,190431965627,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053582,01,0965,1,190431979938,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053583,01,0965,1,190430001896,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053584,01,0965,1,190430006201,CASH,-----------------------, ----------,---------,------,,1090,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053585,01,0965,1,190430006529,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053586,01,0965,1,190430006740,CASH,-----------------------, ----------,---------,------,,1470,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053586,05,0965,1,190430006740,CASH,-----------------------, ----------,---------,------,,630,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053587,01,0965,1,190431966151,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053588,01,0965,1,190430001349,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053589,01,0965,1,190430004453,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053590,01,0965,1,190431963721,CASH,-----------------------, ----------,---------,------,,700,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053591,05,0965,1,195030002933,CASH,-----------------------, ----------,---------,------,,840,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053591,01,0965,1,195030002933,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053592,01,0965,1,195031966651,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053593,01,0965,1,195031964721,CASH,-----------------------, ----------,---------,------,,410,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053594,01,0965,1,196820002026,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053595,01,0965,1,196821968765,CASH,-----------------------, ----------,---------,------,,3650,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053596,01,0965,1,195031963171,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053597,01,0965,1,196821979562,CASH,-----------------------, ----------,---------,------,,2760,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053598,01,0965,1,195031964127,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053599,01,0965,1,195030015342,CASH,-----------------------, ----------,---------,------,,1030,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053600,01,0965,1,195030015121,CASH,-----------------------, ----------,---------,------,,1400,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053601,01,0965,1,195021969988,CASH,-----------------------, ----------,---------,------,,550,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053602,01,0957,5,193251940374,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053603,01,0957,5,193250136237,CASH,-----------------------, ----------,---------,------,,700,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053604,01,0965,1,195020003800,CASH,-----------------------, ----------,---------,------,,1220,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053605,01,0965,1,195021969082,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053606,01,0965,1,195020014224,CASH,-----------------------, ----------,---------,------,,800,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053607,01,0965,1,195020012558,CASH,-----------------------, ----------,---------,------,,840,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053608,01,0965,1,195020011641,CASH,-----------------------, ----------,---------,------,,990,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053609,01,0965,1,195020011691,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053610,01,0957,5,193250000971,CASH,-----------------------, ----------,---------,------,,1090,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053611,01,0965,1,195020012272,CASH,-----------------------, ----------,---------,------,,630,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053612,01,0965,1,190431977803,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053613,01,0965,1,195020012833,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053614,01,0965,1,195021966211,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053615,01,0965,1,196820123401,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053616,01,0965,1,196821981729,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053617,01,0965,1,195030001252,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965006-Anewadi,04-Nov-25,B08629,0053618,01,0965,1,196820000686,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965008-Humgaon,04-Nov-25,B08631,0029154,01,0965,8,195491934331,CASH,-----------------------, ----------,---------,------,,830,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965008-Humgaon,04-Nov-25,B08631,0029155,01,0965,0,195090030758,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001134,412851534,009898,03-Nov-25,31460,Y,Y,--------,N,Occs,06-Nov-25,18070089,,06-Nov-25,07-Nov-25,,,
030965008-Humgaon,04-Nov-25,B08631,0029156,01,0965,0,195090001154,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001134,412851534,009898,03-Nov-25,5240,Y,Y,--------,N,Occs,06-Nov-25,18070088,,06-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017690,01,0965,5,196911924031,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017691,01,0965,5,195620074921,CASH,-----------------------, ----------,---------,------,,840,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017692,01,0965,5,196041952603,CASH,-----------------------, ----------,---------,------,,1310,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017693,01,0965,5,196910001088,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017694,01,0965,5,195620001673,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017695,01,0965,5,195620074271,CASH,-----------------------, ----------,---------,------,,580,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017696,01,0965,5,195621927898,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017697,01,0965,5,196921912031,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017698,01,0965,5,196040000781,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017699,01,0965,5,196911906114,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017700,01,0965,5,195620075189,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017701,01,0965,5,196930001254,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017702,01,0965,5,196911901171,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017703,01,0965,5,196931900872,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965009-Bhanang,04-Nov-25,B08632,0017704,01,0965,5,195550069992,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001133,01,0965,5,195471938195,CASH,-----------------------, ----------,---------,------,,550,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001134,01,0965,5,195740080861,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001135,01,0965,5,195470001726,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001136,01,0965,5,195471915233,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001137,01,0965,5,195511904370,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001138,01,0965,5,195470001637,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001139,01,0965,5,195470062385,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001140,01,0965,5,195470001050,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001141,01,0965,5,196070000701,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001142,05,0965,5,195470001491,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001142,01,0965,5,195470001491,CASH,-----------------------, ----------,---------,------,,1680,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965011-Ganje,04-Nov-25,B08634,0001143,01,0965,5,195471931816,CASH,-----------------------, ----------,---------,------,,870,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965013-Songaon,04-Nov-25,B08635,0010413,01,0965,8,195440000849,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965016-Kedambe,04-Nov-25,B08637,0008743,01,0965,5,195971925561,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965016-Kedambe,04-Nov-25,B08637,0008744,01,0965,5,195970095328,CASH,-----------------------, ----------,---------,------,,100,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965016-Kedambe,04-Nov-25,B08637,0008745,01,0965,5,195970095697,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965016-Kedambe,04-Nov-25,B08637,0008746,01,0965,5,195970095956,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965016-Kedambe,04-Nov-25,B08637,0008747,01,0965,5,195970095468,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965016-Kedambe,04-Nov-25,B08637,0008748,01,0965,5,195970095859,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965016-Kedambe,04-Nov-25,B08637,0008749,01,0965,5,195970096065,CASH,-----------------------, ----------,---------,------,,1490,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965016-Kedambe,04-Nov-25,B08637,0008750,01,0965,5,195970002206,CASH,-----------------------, ----------,---------,------,,580,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965016-Kedambe,04-Nov-25,B08637,0008751,01,0965,5,195970000963,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965016-Kedambe,04-Nov-25,B08637,0008752,01,0965,5,195970001722,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W20997,0005147,01,0914,1,190560447195,CASH,-----------------------, ----------,---------,------,,1500,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007927,01,0931,8,190010006175,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007928,01,0931,8,190011864256,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007929,01,0931,8,190010020259,CASH,-----------------------, ----------,---------,------,,680,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007930,01,0931,8,190011873859,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007931,01,0931,8,190010004211,CASH,-----------------------, ----------,---------,------,,2430,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007931,05,0931,8,190010004211,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007932,01,0931,8,190011770430,CASH,-----------------------, ----------,---------,------,,410,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007933,01,0931,8,190010003052,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007934,01,0931,8,190011567588,CASH,-----------------------, ----------,---------,------,,750,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007935,01,0931,8,190010006329,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007936,01,0931,8,190011695039,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007937,01,0931,8,190010025927,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007938,01,0931,8,190011577303,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007939,01,0931,8,190010007261,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007940,01,0931,8,190010021166,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007941,01,0931,8,190011667990,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007942,01,0931,8,190011908890,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
