Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
030965011-Ganje,03-Nov-25,B08634,0001124,01,0965,5,195471930038,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965011-Ganje,03-Nov-25,B08634,0001125,01,0965,5,196611905281,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965011-Ganje,03-Nov-25,B08634,0001126,01,0965,5,195471932596,CASH,-----------------------, ----------,---------,------,,90,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965011-Ganje,03-Nov-25,B08634,0001127,01,0965,5,196611952653,CASH,-----------------------, ----------,---------,------,,90,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965011-Ganje,03-Nov-25,B08634,0001128,01,0965,5,195470063195,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965011-Ganje,03-Nov-25,B08634,0001129,01,0965,5,195470001670,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965011-Ganje,03-Nov-25,B08634,0001130,01,0965,5,196070099618,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965011-Ganje,03-Nov-25,B08634,0001131,01,0965,5,195470062202,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965011-Ganje,03-Nov-25,B08634,0001132,01,0965,5,195471925905,CASH,-----------------------, ----------,---------,------,,4700,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965016-Kedambe,03-Nov-25,B08637,0008742,01,0965,5,195970095522,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005135,01,0931,2,190420023689,CASH,-----------------------, ----------,---------,------,,3130,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005136,01,0931,2,190951693646,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005137,01,0914,6,190560265801,CASH,-----------------------, ----------,---------,------,,1840,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005138,01,0931,2,190951612832,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005139,01,0914,1,190561774793,CASH,-----------------------, ----------,---------,------,,1420,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005140,01,0914,1,190563184837,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005141,01,0914,1,190560543551,CASH,-----------------------, ----------,---------,------,,980,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005142,01,0914,6,190561790233,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005143,01,0914,1,190560537283,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005144,01,0914,1,190560106398,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005145,01,0931,1,210200001588,CASH,-----------------------, ----------,---------,------,,960,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W20997,0005146,01,0914,1,190563162990,CASH,-----------------------, ----------,---------,------,,1360,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002550,01,0957,8,193310025588,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002551,01,0957,2,193011891678,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002552,01,0957,1,193018816027,CASH,-----------------------, ----------,---------,------,,1500,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002553,01,0957,1,193011814908,CASH,-----------------------, ----------,---------,------,,1660,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002554,01,0957,2,193018812439,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002555,01,0957,2,193018812404,CASH,-----------------------, ----------,---------,------,,1000,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002556,01,0957,2,193010005739,CASH,-----------------------, ----------,---------,------,,940,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002557,01,0957,2,193010046702,CASH,-----------------------, ----------,---------,------,,920,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002558,01,0957,2,193011805798,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002559,01,0957,1,193018972363,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W33651,0002560,01,0957,4,193121972142,CASH,-----------------------, ----------,---------,------,,860,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W34360,0000673,01,0957,5,193051943026,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W42765,0000009,01,5983,6,203521550871,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W42765,0000010,01,5983,6,203520123821,CASH,-----------------------, ----------,---------,------,,2080,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W42765,0000011,01,5983,6,203528582484,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W42765,0000012,01,5983,6,203520581624,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W42765,0000013,01,5983,6,203520141802,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W42765,0000014,01,5983,6,203521683315,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965002-Riya Computer,03-Nov-25,W42765,0000015,01,5983,6,203520576582,CASH,-----------------------, ----------,---------,------,,740,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965003-Vijay Dattatray Pawar,03-Nov-25,W13036,0000175,01,0965,1,195251982045,CASH,-----------------------, ----------,---------,------,,1130,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965003-Vijay Dattatray Pawar,03-Nov-25,W13036,0000176,01,0914,1,190410046133,CASH,-----------------------, ----------,---------,------,,630,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965003-Vijay Dattatray Pawar,03-Nov-25,W13036,0000177,01,0965,1,195250000770,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005551,01,0965,5,195790000817,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005552,01,0965,0,195290000829,CASH,-----------------------, ----------,---------,------,,2040,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005553,01,0965,5,195791935551,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005554,01,0965,5,195790083691,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005555,01,0965,5,195791906887,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005556,01,0965,5,195790083585,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005557,01,0965,5,195790083453,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005558,01,0965,5,195790083623,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005559,01,0965,5,195790083518,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005560,01,0965,5,195291913577,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
180965004-Aniket Santosh Dhanawade,03-Nov-25,W13248,0005561,01,0965,5,195291911299,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Wallet,,,,03-Nov-25,04-Nov-25,,,
